T=0.0001,T=0.0001,T=0.0001,T=0.0001,T=0.0001,T=0.0001,T=0.0001,T=0.0001,T=0.0001,T=0.0001,T=0.0001,T=0.0002,T=0.0002,T=0.0002,T=0.0002,T=0.0002,T=0.0002,T=0.0002,T=0.0002,T=0.0002,T=0.0002,T=0.0002,T=0.0002,T=0.0002,T=0.0002,T=0.0003,T=0.0003,T=0.0003,T=0.0003,T=0.0003,T=0.0003,T=0.0003,T=0.0003,T=0.0003,T=0.0004,T=0.0004,T=0.0004,T=0.0004,T=0.0004,T=0.0004,T=0.0004,T=0.0005,T=0.0005,T=0.0005,T=0.0005,T=0.0005,T=0.0005,T=0.0006,T=0.0006,T=0.0006,T=0.0006,T=0.0006,T=0.0007,T=0.0007,T=0.0007,T=0.0007,T=0.0008,T=0.0008,T=0.0008,T=0.0009,T=0.0009,T=0.0009,T=0.0010,T=0.0010,T=0.0010,T=0.0011,T=0.0011,T=0.0012,T=0.0012,T=0.0012,T=0.0013,T=0.0013,T=0.0014,T=0.0014,T=0.0015,T=0.0015,T=0.0016,T=0.0017,T=0.0017,T=0.0018,T=0.0018,T=0.0019,T=0.0020,T=0.0021,T=0.0021,T=0.0022,T=0.0023,T=0.0024,T=0.0025,T=0.0025,T=0.0026,T=0.0027,T=0.0028,T=0.0029,T=0.0031,T=0.0032,T=0.0033,T=0.0034,T=0.0035,T=0.0037,T=0.0038,T=0.0039,T=0.0041,T=0.0042,T=0.0044,T=0.0045,T=0.0047,T=0.0049,T=0.0050,T=0.0052,T=0.0054,T=0.0056,T=0.0058,T=0.0060,T=0.0063,T=0.0065,T=0.0067,T=0.0070,T=0.0072,T=0.0075,T=0.0078,T=0.0081,T=0.0084,T=0.0087,T=0.0090,T=0.0093,T=0.0096,T=0.0100,T=0.0104,T=0.0107,T=0.0111,T=0.0115,T=0.0120,T=0.0124,T=0.0129,T=0.0133,T=0.0138,T=0.0143,T=0.0149,T=0.0154,T=0.0160,T=0.0165,T=0.0172,T=0.0178,T=0.0184,T=0.0191,T=0.0198,T=0.0205,T=0.0213,T=0.0221,T=0.0229,T=0.0237,T=0.0246,T=0.0255,T=0.0264,T=0.0274,T=0.0284,T=0.0294,T=0.0305,T=0.0316,T=0.0328,T=0.0340,T=0.0352,T=0.0365,T=0.0379,T=0.0392,T=0.0407,T=0.0422,T=0.0437,T=0.0453,T=0.0470,T=0.0487,T=0.0505,T=0.0523,T=0.0542,T=0.0562,T=0.0583,T=0.0604,T=0.0626,T=0.0649,T=0.0673,T=0.0698,T=0.0723,T=0.0750,T=0.0777,T=0.0806,T=0.0835,T=0.0866,T=0.0898,T=0.0931,T=0.0965,T=0.1000,T=0.1037,T=0.1075,T=0.1114,T=0.1155,T=0.1197,T=0.1241,T=0.1286,T=0.1334,T=0.1382,T=0.1433,T=0.1486,T=0.1540,T=0.1596,T=0.1655,T=0.1715,T=0.1778,T=0.1843,T=0.1911,T=0.1981,T=0.2054,T=0.2129,T=0.2207,T=0.2288,T=0.2371,T=0.2458,T=0.2548,T=0.2642,T=0.2738,T=0.2839,T=0.2943,T=0.3051,T=0.3162,T=0.3278,T=0.3398,T=0.3523,T=0.3652,T=0.3786,T=0.3924,T=0.4068,T=0.4217,T=0.4371,T=0.4532,T=0.4698,T=0.4870,T=0.5048,T=0.5233,T=0.5425,T=0.5623,T=0.5829,T=0.6043,T=0.6264,T=0.6494,T=0.6732,T=0.6978,T=0.7234,T=0.7499,T=0.7774,T=0.8058,T=0.8354,T=0.8660,T=0.8977,T=0.9306,T=0.9647,T=1.0000,T=1.0366,T=1.0746,T=1.1140,T=1.1548,T=1.1971,T=1.2409,T=1.2864,T=1.3335,T=1.3824,T=1.4330,T=1.4855,T=1.5399,T=1.5963,T=1.6548,T=1.7154,T=1.7783,T=1.8434,T=1.9110,T=1.9810,T=2.0535,T=2.1288,T=2.2067,T=2.2876,T=2.3714,T=2.4582,T=2.5483,T=2.6416,T=2.7384,T=2.8387,T=2.9427,T=3.0505,T=3.1623,T=3.2781,T=3.3982,T=3.5227,T=3.6517,T=3.7855,T=3.9242,T=4.0679,T=4.2170,T=4.3714,T=4.5316,T=4.6976,T=4.8697,T=5.0481,T=5.2330,T=5.4247,T=5.6234,T=5.8294,T=6.0430,T=6.2643,T=6.4938,T=6.7317,T=6.9783,T=7.2339,T=7.4989,T=7.7737,T=8.0584,T=8.3536,T=8.6596,T=8.9769,T=9.3057,T=9.6466,T=10.0000,T=10.3663,T=10.7461,T=11.1397,T=11.5478,T=11.9708,T=12.4094,T=12.8640,T=13.3352,T=13.8237,T=14.3301,T=14.8551,T=15.3993,T=15.9634,T=16.5482,T=17.1544,T=17.7828,T=18.4342,T=19.1095,T=19.8096,T=20.5352,T=21.2875,T=22.0673,T=22.8757,T=23.7137,T=24.5824,T=25.4830,T=26.4165,T=27.3842,T=28.3874,T=29.4273,T=30.5053,T=31.6228,T=32.7812,T=33.9821,T=35.2269,T=36.5174,T=37.8552,T=39.2419,T=40.6794,T=42.1697,T=43.7144,T=45.3158,T=46.9759,T=48.6968,T=50.4807,T=52.3299,T=54.2469,T=56.2341,T=58.2942,T=60.4296,T=62.6434,T=64.9382,T=67.3170,T=69.7831,T=72.3394,T=74.9894,T=77.7365,T=80.5842,T=83.5363,T=86.5964,T=89.7687,T=93.0572,T=96.4662,T=100.0000,T=103.6633,T=107.4608,T=111.3974,T=115.4782,T=119.7085,T=124.0938,T=128.6397,T=133.3521,T=138.2372,T=143.3013,T=148.5508,T=153.9926,T=159.6339,T=165.4817,T=171.5438,T=177.8279,T=184.3423,T=191.0953,T=198.0957,T=205.3525,T=212.8752,T=220.6734,T=228.7573,T=237.1374,T=245.8244,T=254.8297,T=264.1648,T=273.8419,T=283.8736,T=294.2727,T=305.0528,T=316.2278,T=327.8121,T=339.8208,T=352.2695,T=365.1741,T=378.5515,T=392.4190,T=406.7944,T=421.6965,T=437.1445,T=453.1584,T=469.7589,T=486.9675,T=504.8066,T=523.2991,T=542.4691,T=562.3413,T=582.9415,T=604.2964,T=626.4335,T=649.3817,T=673.1704,T=697.8306,T=723.3942,T=749.8942,T=777.3651,T=805.8422,T=835.3625,T=865.9643,T=897.6871,T=930.5720,T=964.6616,T=1000.0000,T=1036.6329,T=1074.6078,T=1113.9739,T=1154.7820,T=1197.0851,T=1240.9377,T=1286.3970,T=1333.5215,T=1382.3722,T=1433.0126,T=1485.5081,T=1539.9265,T=1596.3385,T=1654.8171,T=1715.4379,T=1778.2794,T=1843.4230,T=1910.9530,T=1980.9568,T=2053.5251,T=2128.7517,T=2206.7341,T=2287.5732,T=2371.3738,T=2458.2441,T=2548.2966,T=2641.6484,T=2738.4197,T=2838.7361,T=2942.7273,T=3050.5278,T=3162.2776,T=3278.1211,T=3398.2083,T=3522.6946,T=3651.7412,T=3785.5151,T=3924.1897,T=4067.9443,T=4216.9648,T=4371.4448,T=4531.5835,T=4697.5889,T=4869.6753,T=5048.0659,T=5232.9912,T=5424.6909,T=5623.4131,T=5829.4155,T=6042.9639,T=6264.3354,T=6493.8164,T=6731.7036,T=6978.3057,T=7233.9414,T=7498.9419,T=7773.6504,T=8058.4219,T=8353.6250,T=8659.6436,T=8976.8711,T=9305.7207,T=9646.6162,T=10000.0000,
-98.2778,-112.3893,-112.2774,-112.0211,-105.0196,-103.1393,-118.1455,-122.3225,-108.3108,-99.0288,-99.4619,-104.5630,-102.1349,-107.0845,-107.7768,-99.8740,-121.0200,-114.7471,-107.5237,-123.3733,-112.2996,-99.7779,-125.9319,-101.5934,-94.3989,-93.4026,-101.0297,-106.4103,-108.9387,-93.9716,-114.7730,-98.8138,-98.0545,-91.8425,-96.9946,-122.7880,-98.2148,-106.5836,-110.2716,-106.9674,-112.0736,-109.9177,-121.1399,-106.1693,-105.2155,-104.4655,-116.5907,-115.5621,-110.1448,-94.4979,-105.1499,-103.8885,-110.9694,-109.0311,-117.3833,-121.4104,-107.1828,-102.1631,-91.1441,-92.0260,-104.4371,-78.7104,-103.2515,-99.2272,-114.9152,-110.5122,-111.3783,-108.3189,-94.1893,-103.5658,-97.7412,-87.4438,-86.5438,-95.9563,-109.2139,-117.8118,-105.2102,-87.7748,-96.1190,-103.0363,-95.2575,-119.1114,-105.2558,-110.4587,-98.5702,-116.6029,-96.0368,-106.7067,-103.6850,-106.4637,-94.5848,-136.4236,-117.7776,-110.5402,-118.8940,-116.6273,-109.2949,-108.4573,-107.4948,-95.1616,-99.8148,-113.4652,-99.4674,-130.6841,-127.8090,-101.1440,-109.0109,-93.7093,-107.9884,-104.8589,-117.4931,-122.4837,-98.2277,-125.8893,-115.6862,-117.7278,-100.7495,-97.5380,-121.9452,-99.6431,-98.3846,-126.7043,-89.8467,-123.1969,-110.7541,-103.3377,-117.6779,-105.5655,-111.8057,-103.8585,-100.8591,-106.9246,-115.3067,-116.1641,-106.4567,-107.4348,-104.7864,-119.2037,-128.9292,-96.4369,-102.3059,-118.1294,-121.0231,-101.9792,-110.2735,-111.6614,-87.8533,-92.2095,-108.2601,-114.8249,-107.6581,-94.0372,-100.8028,-100.0738,-113.9659,-102.9366,-95.3349,-110.3830,-96.4098,-106.4719,-113.6814,-101.2816,-117.0789,-120.5154,-95.3630,-105.1682,-99.1641,-89.6726,-114.4811,-98.9992,-116.3535,-98.0011,-105.3500,-131.2700,-121.9225,-104.7821,-116.2913,-102.9809,-118.0507,-100.4884,-103.6303,-94.9144,-91.5325,-109.6165,-94.6066,-108.3866,-108.9249,-96.5409,-105.3566,-98.2142,-120.5613,-110.1804,-100.9786,-101.6435,-113.1053,-99.5224,-107.3848,-119.7102,-121.4118,-89.7862,-101.9396,-100.7875,-94.0308,-94.1338,-118.9717,-119.5038,-104.7815,-121.3209,-116.4632,-100.7994,-107.0225,-103.9527,-105.8242,-109.0338,-100.8687,-98.6104,-95.2582,-116.6484,-120.2878,-112.6399,-103.4891,-98.3936,-105.3722,-111.0295,-126.3431,-115.7434,-110.4844,-106.7773,-104.9068,-84.7809,-97.5015,-102.1104,-111.0369,-111.2250,-106.8853,-106.2247,-122.7408,-96.8216,-121.0895,-121.1702,-109.1965,-126.1170,-120.0732,-112.1455,-107.5149,-115.5338,-117.6932,-131.5650,-128.9127,-125.6323,-125.0584,-103.9163,-97.4662,-122.6324,-118.6111,-126.8503,-103.5599,-120.6042,-107.5051,-117.9024,-129.0045,-113.2878,-123.2135,-117.4289,-111.3464,-138.4111,-105.9128,-112.3048,-121.8315,-108.6896,-128.9042,-101.3109,-131.3257,-115.8505,-109.6185,-119.1582,-127.3636,-125.8235,-120.5186,-127.9273,-128.8715,-118.4313,-121.1335,-121.9057,-120.3171,-106.6079,-130.1389,-121.8429,-114.0725,-130.4480,-124.1095,-116.6462,-132.4663,-121.3351,-134.3157,-126.9391,-123.9178,-133.8094,-132.5786,-132.1499,-126.4789,-130.6903,-122.9000,-137.6622,-134.2951,-127.2935,-130.1189,-126.5079,-120.6141,-130.3210,-132.7106,-124.0688,-121.3945,-131.1320,-135.0800,-125.3439,-136.8795,-133.6394,-134.0004,-131.9074,-137.9514,-140.5966,-136.3483,-139.3861,-139.7458,-141.9072,-134.2827,-142.8625,-142.3945,-146.2857,-135.2234,-141.8219,-139.4840,-137.4167,-136.8294,-144.1608,-142.6134,-147.5388,-143.6985,-143.3713,-142.2952,-141.0520,-145.5422,-145.9856,-141.9914,-144.3781,-140.6535,-142.0790,-147.2780,-142.6505,-146.0397,-144.4348,-147.7457,-145.0084,-145.3090,-144.0944,-144.9201,-144.5443,-143.2203,-144.0774,-149.0591,-145.5933,-147.8821,-145.9800,-149.4353,-147.2233,-147.4041,-147.3944,-145.9892,-146.0839,-145.7939,-148.1006,-146.7831,-147.2726,-148.0880,-148.4817,-149.0937,-148.4658,-149.4086,-149.3372,-148.3866,-148.1865,-148.5798,-147.9318,-148.4254,-148.5866,-148.5535,-148.9587,-149.0942,-148.8199,-148.5709,-149.6826,-149.1642,-149.2383,-148.8328,-149.1787,-149.5747,-149.5956,-149.3943,-149.2783,-149.7168,-149.3194,-149.7708,-149.6776,-149.4958,-149.6144,-149.7719,-149.5874,-149.5488,-149.9361,-149.7552,-149.7093,-149.6557,-149.8344,-149.6085,-149.7537,-149.8454,-149.8009,-149.9185,-149.7250,-149.8304,-149.8163,-149.7765,-149.7975,-149.8663,-149.8194,-149.9484,-149.9198,-149.9347,-149.9285,-149.9330,-149.9512,-149.9556,-149.9520,-149.9498,-149.9144,-149.9510,-149.9910,-149.9765,-149.9741,-149.9641,-149.9691,-149.9494,-149.9721,-149.9811,-149.9913,-149.9912,-149.9746,-149.9799,-149.9874,-149.9857,-149.9831,-149.9880,-149.9953,-149.9789,-149.9952,-149.9905,-149.9877,-149.9896,-149.9932,-149.9939,-149.9910,-149.9928,-149.9917,-149.9927,-149.9934,-149.9969,-149.9901,-149.9979,-149.9977,-149.9946,-149.9980,-149.9978,-149.9957,-149.9958,-149.9962,-149.9971,-149.9999,-149.9957,-149.9993,-149.9975,-149.9978,-149.9984,-149.9985,-149.9984,-149.9984,-149.9986,-149.9982,-149.9992,-149.9995,-149.9986,-149.9984,-149.9994,-149.9991,-149.9993,-149.9987,-149.9986,-149.9999,-149.9990,-149.9999,-149.9992,-149.9996,-149.9998,-149.9995,-149.9993,-149.9996,-149.9996,-149.9996,-149.9998,-149.9998,-149.9996,-149.9998,
-84.3339,-104.4988,-106.9810,-112.3474,-95.3733,-96.5967,-110.8007,-116.8597,-102.4764,-94.6214,-94.9749,-103.8410,-99.4605,-100.5370,-93.5356,-93.2408,-110.1198,-105.4735,-98.8475,-112.2092,-104.5139,-92.5521,-124.8729,-96.0881,-86.6594,-95.2044,-91.3485,-99.8541,-105.8058,-90.8443,-107.7752,-91.3895,-86.2324,-95.8321,-97.2435,-111.9991,-94.4207,-102.9706,-106.1779,-97.1534,-101.9857,-106.4899,-111.8961,-97.1823,-100.4957,-103.2485,-107.2690,-108.5546,-112.3460,-87.4908,-102.0122,-97.1534,-104.4720,-102.9050,-111.8894,-111.2786,-98.2106,-92.5605,-87.2991,-91.5499,-97.7140,-74.4135,-112.5817,-96.4290,-110.3694,-106.9247,-102.4924,-102.5133,-93.7179,-97.0007,-95.5940,-77.3601,-79.3967,-91.9847,-107.4172,-117.2987,-102.1116,-78.0183,-94.5484,-98.8759,-80.5719,-109.8502,-98.4640,-113.6646,-98.4775,-112.4121,-87.4321,-102.0292,-103.9300,-99.4392,-80.7659,-127.0780,-121.7293,-107.8716,-111.4661,-114.0641,-99.7951,-100.5577,-103.8854,-93.8604,-97.6309,-110.0820,-96.0528,-120.7588,-121.1847,-95.8633,-94.3742,-94.3195,-107.5892,-103.6231,-115.2400,-107.3822,-97.6992,-118.9108,-114.6122,-112.4877,-96.5818,-97.7991,-108.2323,-88.9701,-84.2126,-121.3559,-84.0593,-106.3750,-94.9429,-95.4437,-113.7571,-98.8304,-110.4522,-105.3449,-98.4898,-97.7086,-111.4007,-108.0667,-100.4629,-110.5139,-98.2171,-119.4579,-123.6465,-92.2253,-102.7503,-108.3304,-114.0283,-100.7470,-106.6541,-107.7413,-79.0000,-82.0054,-102.1218,-105.6693,-103.9637,-92.5060,-85.6680,-98.3103,-106.9739,-95.5205,-93.2368,-103.5925,-90.3765,-103.2559,-114.7608,-101.7784,-112.9572,-115.5820,-89.5808,-101.8830,-97.3692,-89.9559,-113.7124,-97.1332,-101.9833,-98.1096,-102.2445,-124.5061,-118.4763,-99.9861,-103.9324,-93.6843,-112.2779,-94.8735,-96.2745,-91.5565,-84.3239,-99.5071,-94.0471,-108.2851,-104.9054,-91.9462,-98.0258,-97.4484,-124.2057,-107.5745,-90.8365,-99.1926,-112.2229,-93.6782,-103.3437,-119.8385,-109.9749,-84.0534,-103.8138,-104.0083,-91.9169,-96.7947,-112.3246,-105.8491,-98.9825,-117.7404,-108.6411,-95.5887,-100.5191,-100.6168,-103.7561,-105.6466,-95.4143,-95.4404,-98.1975,-111.6662,-120.2558,-108.5737,-102.9324,-96.4997,-96.1278,-106.0774,-115.2272,-108.4302,-109.8653,-99.3913,-105.7441,-80.9234,-98.8194,-106.9821,-108.3504,-111.4796,-103.9366,-101.6182,-118.1562,-98.1896,-112.1197,-122.7682,-106.7755,-119.0694,-109.4042,-108.6622,-105.6927,-114.0918,-119.2970,-130.6511,-124.3233,-122.4865,-116.5816,-100.0312,-101.0269,-116.7898,-111.6107,-123.2626,-95.1476,-118.4053,-104.2337,-112.1030,-130.0478,-112.9151,-111.2196,-112.8319,-107.1150,-136.7753,-109.1842,-112.2718,-115.4386,-114.7307,-126.8299,-101.0672,-129.1851,-108.0760,-103.7679,-115.7385,-124.6948,-121.6097,-121.1084,-127.5653,-130.2443,-120.6018,-117.3432,-120.9223,-119.0646,-110.3776,-132.3920,-121.2747,-117.9361,-130.0483,-128.9974,-121.3510,-132.2875,-127.2979,-134.8038,-130.3555,-129.4538,-131.6701,-139.3877,-138.1907,-130.1942,-135.9965,-126.6819,-139.9516,-135.0843,-132.9141,-134.5856,-133.7898,-125.2689,-134.7006,-139.3474,-128.3210,-127.9170,-135.8990,-137.4394,-131.5549,-141.6722,-142.0403,-139.1003,-136.5193,-141.4725,-142.6763,-141.2515,-144.2575,-142.1372,-144.3889,-139.4855,-145.6378,-146.2796,-147.5953,-143.0701,-146.1451,-144.0622,-144.4822,-144.5540,-146.7812,-145.9599,-148.4510,-147.1256,-146.8571,-146.2708,-145.9573,-148.1005,-148.2820,-146.8132,-148.4142,-146.8317,-147.2329,-149.2173,-147.6255,-148.9186,-148.3745,-149.3531,-148.4283,-148.6489,-148.4718,-148.8985,-148.5897,-148.4399,-148.6907,-149.8489,-149.1331,-149.6986,-149.3990,-149.8969,-149.4767,-149.6232,-149.5591,-149.4503,-149.4515,-149.4187,-149.7516,-149.6173,-149.6492,-149.8337,-149.8502,-149.9041,-149.8437,-149.9419,-149.9466,-149.8702,-149.8571,-149.9192,-149.8596,-149.8997,-149.9026,-149.9150,-149.9440,-149.9487,-149.9429,-149.9321,-149.9909,-149.9639,-149.9703,-149.9624,-149.9697,-149.9858,-149.9915,-149.9831,-149.9834,-149.9944,-149.9859,-149.9965,-149.9931,-149.9921,-149.9936,-149.9962,-149.9935,-149.9937,-149.9991,-149.9971,-149.9964,-149.9963,-149.9982,-149.9964,-149.9983,-149.9985,-149.9982,-149.9993,-149.9983,-149.9990,-149.9989,-149.9989,-149.9990,-149.9994,-149.9992,-149.9998,-149.9997,-149.9997,-149.9997,-149.9996,-149.9999,-149.9999,-149.9998,-149.9998,-149.9998,-149.9999,-149.9999,-149.9998,-150.0000,-150.0001,-149.9999,-150.0000,-149.9999,-150.0000,-150.0000,-150.0000,-150.0000,-149.9999,-150.0001,-149.9999,-150.0001,-150.0000,-150.0000,-149.9999,-150.0001,-149.9999,-150.0000,-150.0000,-149.9999,-149.9999,-150.0000,-150.0001,-149.9999,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-149.9998,-150.0000,-149.9999,-149.9999,-150.0000,-150.0000,-149.9999,-149.9999,-150.0000,-150.0000,-149.9999,-149.9999,-149.9999,-150.0000,-149.9998,-149.9999,-150.0000,-150.0000,-150.0001,-150.0001,-149.9999,-150.0000,-150.0000,-150.0000,-150.0001,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0001,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,
-77.4739,-100.9260,-102.4674,-97.3056,-87.1878,-96.0108,-101.3574,-104.6822,-102.1649,-93.8505,-94.9077,-103.5392,-95.8151,-96.1804,-85.3407,-87.2941,-99.9426,-92.3848,-92.5552,-96.3270,-100.5097,-81.2149,-119.1798,-90.9442,-79.5109,-93.8143,-88.3635,-92.4828,-103.7490,-90.0131,-101.5392,-86.0849,-79.5268,-98.5799,-96.7350,-101.0275,-88.3078,-99.9451,-100.5884,-92.0736,-91.9954,-100.5711,-95.2101,-89.2032,-96.8118,-102.1675,-93.4414,-102.7456,-99.8379,-81.6351,-98.8367,-94.2831,-93.7912,-92.4423,-105.8959,-101.5672,-94.3577,-82.7353,-83.3718,-92.0459,-95.1120,-74.1075,-110.8623,-95.0905,-107.7853,-98.8354,-100.6377,-92.8773,-92.8778,-95.1372,-94.1837,-74.8782,-75.6687,-90.2970,-104.6034,-107.3170,-100.3474,-74.5593,-94.2310,-85.3548,-75.4629,-101.1072,-92.7046,-106.0822,-100.0133,-105.1611,-81.1880,-96.8597,-102.3632,-92.1502,-75.7111,-114.6029,-114.2612,-97.2266,-100.5086,-104.9747,-95.2766,-95.6551,-100.1639,-90.1137,-98.2465,-103.9264,-98.4430,-112.5303,-107.1448,-93.5989,-81.6412,-94.8747,-102.1501,-99.0146,-107.0991,-94.4124,-97.0004,-107.7923,-98.5876,-101.0137,-97.3263,-91.1990,-94.7293,-80.8198,-77.6523,-109.2601,-80.1509,-89.1734,-84.4165,-90.5917,-105.7634,-89.5877,-105.0946,-100.2289,-95.9561,-84.9725,-105.2749,-100.9077,-101.3535,-107.2643,-93.1519,-110.5837,-112.8587,-86.5386,-102.6852,-94.9233,-107.6409,-99.7724,-100.0191,-98.2454,-76.2595,-77.4901,-99.0233,-98.4522,-95.7590,-92.6322,-77.6254,-96.5531,-96.6374,-86.3755,-89.4718,-93.3380,-83.3647,-96.2772,-109.4705,-102.2957,-105.6402,-105.7383,-83.9403,-99.3643,-93.4376,-92.8252,-107.3150,-93.5350,-90.6865,-97.5091,-99.7422,-110.4107,-113.1134,-90.4678,-87.8335,-85.9016,-104.4050,-94.6220,-91.3610,-92.3436,-78.9051,-93.2150,-93.5633,-106.3236,-101.4294,-85.1773,-94.4779,-99.7545,-118.3661,-103.8279,-83.0231,-94.9007,-105.9287,-86.0636,-99.5251,-116.7886,-101.3189,-79.7459,-100.4467,-103.4671,-90.0695,-97.4720,-93.8783,-99.9326,-94.6664,-114.5102,-103.1293,-89.3050,-90.2742,-93.6375,-103.4490,-103.3676,-90.1829,-94.8918,-96.0118,-105.1529,-108.3362,-105.6934,-101.1528,-92.8419,-87.0497,-100.2141,-105.3663,-96.3566,-109.1917,-97.7719,-104.3603,-79.7896,-98.9741,-104.8027,-104.8439,-99.1504,-100.8257,-97.6252,-113.9917,-95.7907,-101.6971,-122.1219,-102.2211,-111.6769,-97.4369,-101.9849,-103.2881,-111.2394,-110.4961,-122.2011,-105.7486,-117.8624,-102.9070,-95.6958,-100.8276,-107.6201,-105.9244,-119.9206,-90.6271,-114.9436,-97.7747,-105.7354,-122.5673,-111.5000,-98.9919,-102.1483,-102.9528,-132.8450,-111.1348,-109.3357,-106.3745,-115.2652,-121.3295,-99.0939,-123.4038,-101.2679,-99.6243,-113.3377,-115.0620,-110.8366,-119.0403,-124.6249,-130.2673,-116.8431,-112.3904,-116.8779,-117.4964,-109.1018,-127.4483,-120.3173,-117.9890,-128.3927,-128.4183,-122.9768,-128.5611,-127.6853,-131.9657,-130.4280,-129.5666,-130.0128,-139.6934,-138.1482,-127.9449,-137.2471,-125.4442,-139.7291,-134.1436,-133.7559,-133.8744,-134.8958,-126.3700,-135.5056,-140.9735,-129.7121,-129.8947,-136.9129,-137.4174,-133.2462,-142.8538,-143.5906,-140.1123,-137.8018,-142.6426,-143.4657,-142.5520,-145.5455,-142.9683,-145.2726,-141.5562,-146.5836,-146.9996,-147.9965,-144.9199,-147.0452,-145.7940,-146.4480,-146.4440,-147.7914,-147.3723,-148.9247,-148.1861,-148.0334,-147.8380,-147.7889,-149.0044,-149.1024,-148.3617,-149.1974,-148.5592,-148.7638,-149.6286,-148.9812,-149.5502,-149.3516,-149.7616,-149.4041,-149.5422,-149.4926,-149.6455,-149.5466,-149.5475,-149.6355,-149.9570,-149.7772,-149.9272,-149.8607,-149.9747,-149.8847,-149.9239,-149.9114,-149.8988,-149.9033,-149.9028,-149.9620,-149.9464,-149.9485,-149.9778,-149.9815,-149.9881,-149.9817,-149.9934,-149.9944,-149.9876,-149.9870,-149.9937,-149.9888,-149.9924,-149.9926,-149.9943,-149.9964,-149.9970,-149.9966,-149.9964,-149.9995,-149.9983,-149.9987,-149.9984,-149.9988,-149.9994,-149.9997,-149.9995,-149.9995,-150.0000,-149.9996,-149.9998,-149.9998,-149.9999,-150.0000,-150.0001,-149.9998,-149.9998,-150.0000,-150.0000,-149.9999,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0001,-150.0000,-150.0000,-150.0001,-149.9999,-150.0000,-150.0001,-150.0000,-150.0001,-150.0000,-150.0000,-149.9999,-150.0001,-150.0000,-150.0001,-150.0000,-150.0001,-149.9999,-149.9999,-150.0001,-149.9999,-149.9999,-150.0001,-149.9997,-150.0000,-150.0000,-150.0000,-150.0001,-150.0001,-150.0000,-150.0001,-149.9999,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,-150.0000,
